FIPS,State,County,LACCESS_POP10,LACCESS_POP15,PCH_LACCESS_POP_10_15,PCT_LACCESS_POP10,PCT_LACCESS_POP15,LACCESS_LOWI10,LACCESS_LOWI15,PCH_LACCESS_LOWI_10_15,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,LACCESS_SNAP15,PCT_LACCESS_SNAP15,LACCESS_CHILD10,LACCESS_CHILD15,LACCESS_CHILD_10_15,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,LACCESS_SENIORS10,LACCESS_SENIORS15,PCH_LACCESS_SENIORS_10_15,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,LACCESS_WHITE15,PCT_LACCESS_WHITE15,LACCESS_BLACK15,PCT_LACCESS_BLACK15,LACCESS_HISP15,PCT_LACCESS_HISP15,LACCESS_NHASIAN15,PCT_LACCESS_NHASIAN15,LACCESS_NHNA15,PCT_LACCESS_NHNA15,LACCESS_NHPI15,PCT_LACCESS_NHPI15,LACCESS_MULTIR15,PCT_LACCESS_MULTIR15
13103,GA,Effingham,6348.947984,6971.911596,9.81207617,12.15109662,13.34337148,2092.668359,2427.434987,15.99711806,4.005106908,4.645808588,391.1769592,459.8593853,17.55789151,2.162154318,2.541783027,196.6853069,1.087139658,1781.223709,1874.830358,5.255187694,3.409040591,3.588192073,652.1758745,773.7627197,18.64326019,1.248183492,1.480885588,4858.438936,9.298447725,1812.742531,3.469363695,224.3623499,0.429401627,42.41582531,0.081178613,30.09715576,0.057602212,2.85099595,0.005456452,225.3661225,0.431322722
13105,GA,Elbert,2948.322742,4666.533972,58.2775829,14.62026551,23.14060286,1636.91579,2888.259197,76.44519124,8.117206141,14.3224199,542.6547501,533.7709805,-1.63709422,6.730184176,6.620004719,437.0633751,5.420604926,682.6378456,1144.566105,67.66812924,3.385092956,5.675722033,531.8700938,767.2534813,44.25580424,2.637459555,3.804688492,2397.991736,11.89126121,1966.256637,9.750355237,361.6336046,1.793283768,38.65799882,0.191698893,14.84279401,0.073603065,0.337891825,0.001675552,248.4469471,1.23200906
13107,GA,Emanuel,6645.308093,5925.422515,-10.83299026,29.40662047,26.22100414,3506.08218,3229.878063,-7.877856324,15.51501097,14.2927607,427.3313407,510.4790886,19.45744202,5.069173674,6.055505202,558.2693016,6.622411645,1633.159412,1449.555702,-11.24224061,7.227008639,6.414530939,1017.751733,928.5363352,-8.765929359,4.503724813,4.108931477,4035.654962,17.85846076,1660.894113,7.349739414,198.3133344,0.877570291,33.37567723,0.147693058,11.58735994,0.051276042,1.725091815,0.007633825,182.1853074,0.806201024
13109,GA,Evans,610.750598,868.1871673,42.15085015,5.552278163,7.892610612,210.592446,294.1868679,39.69488151,1.914476782,2.674426072,143.429371,139.5259981,-2.721459967,3.556394024,3.459608185,58.46575175,1.449683902,184.8150273,243.8552933,31.9455982,1.680136612,2.216866303,61.14104352,103.248237,68.86894797,0.555827668,0.938620336,474.5064861,4.313695328,306.3960357,2.785418506,103.5667356,0.941515778,3.764864066,0.034226037,0,0,2.535611153,0.02305101,80.98417139,0.73621974
13111,GA,Fannin,28.4262718,262.3977101,823.0816898,0.12003324,1.108004856,9.066940094,116.7088887,1187.191571,0.038286209,0.492816859,305.968327,357.7231709,16.91509848,3.003517493,3.511565435,13.70071409,0.134492138,4.152592276,45.45241933,994.5553117,0.017534804,0.191928128,8.301068449,59.57002012,617.6187076,0.035052227,0.25154134,258.3608537,1.090958761,0.037016856,0.000156308,1.055681942,0.00445774,0.293396375,0.0012389,2.087672293,0.008815439,0,0,1.618770148,0.006835445
13113,GA,Fayette,42924.92067,35537.30258,-17.21055735,40.27974952,33.34738013,7246.438081,6935.946744,-4.284744217,6.799889348,6.508531482,597.4643403,433.8377873,-27.38683164,1.56539508,1.136682965,756.9220115,1.983184456,11223.58764,9328.62084,-16.88378849,10.5319542,8.753761333,5457.259192,4406.556695,-19.25330023,5.120965394,4.135010552,23809.38053,22.34217021,8532.405903,8.006611712,2821.470204,2.647602169,1104.12378,1.036084135,108.8272162,0.102120934,24.99049352,0.023450499,1957.574847,1.836942813
13115,GA,Floyd,22005.79841,19666.05335,-10.63240249,22.84726311,20.41805014,9557.077213,8742.702163,-8.521172655,9.922523763,9.077008381,1689.061249,1150.588615,-31.87999454,4.700977593,3.202306193,1326.070665,3.690705998,5093.608905,4515.491605,-11.34985646,5.288379938,4.688156406,3295.144748,2909.62035,-11.69977127,3.421145538,3.020879335,15108.32363,15.6860405,2800.213974,2.907289444,1741.627987,1.808224911,440.5538845,0.457399924,69.17840348,0.071823669,21.51010253,0.022332613,1226.273404,1.273164036
13117,GA,Forsyth,51465.55476,46512.36256,-9.624286047,29.3232645,26.50110965,6382.448945,6644.680583,4.108636677,3.636495117,3.785905489,884.0753818,880.2311697,-0.434828543,1.487515996,1.481047852,703.9565726,1.184454045,15685.68919,14425.96286,-8.031054983,8.937154473,8.219406684,4313.661968,3914.029952,-9.264333146,2.457772999,2.23007672,40524.46439,23.0894157,989.9606154,0.564044769,3609.338964,2.056474502,2803.075633,1.59709399,135.3368187,0.077110163,19.11704833,0.010892222,2040.40818,1.162552877
13119,GA,Franklin,714.8557875,197.7498354,-72.33710088,3.236985091,0.89544392,310.5430302,104.5048035,-66.34772209,1.406190138,0.473215013,417.1501561,384.5608687,-7.812363707,4.88466225,4.503054669,16.85484569,0.197363533,87.90446972,49.2405785,-43.98398778,0.39804596,0.222969473,55.01993563,34.26070064,-37.73038763,0.249139357,0.155138112,153.2185694,0.693798992,30.69682205,0.139000281,7.920362517,0.03586471,2.45736564,0.011127358,0.196962209,0.000891877,0.333903372,0.00151197,10.8462165,0.04911346
13121,GA,Fulton,199453.6029,215972.9532,8.282302232,21.66605686,23.46050518,59245.4707,74173.22172,25.19644262,6.435660816,8.057218401,8673.064371,10719.46855,23.59493818,2.304355572,2.848066845,13248.67276,3.520053766,53239.39908,58074.24474,9.081330252,5.783238964,6.308433993,19566.73574,20892.96034,6.777955319,2.125476817,2.269540686,84748.68935,9.20600027,112889.3378,12.26283595,11114.98314,1.20738785,9223.008569,1.00186823,438.7018489,0.047654888,63.38939006,0.006885803,8609.826009,0.935260016
13123,GA,Gilmer,1058.267609,1758.349121,66.15354255,3.740518905,6.21500467,636.01849,931.4454012,46.4494218,2.24805065,3.292257179,380.3397435,541.6258573,42.40580075,3.361673533,4.787218113,119.178292,1.05337009,252.8392596,391.0149682,54.64962553,0.893677575,1.382069024,199.9135727,324.6890339,62.41470224,0.706608132,1.147635494,1553.959818,5.492576765,17.48274314,0.061793946,310.2725707,1.096679523,0.143150477,0.000505975,3.784391557,0.01337619,0,0,182.9790241,0.646751817
13125,GA,Glascock,2165.352081,2147.109952,-0.842455598,70.25801692,69.66612432,899.9044807,853.399815,-5.167733541,29.19871774,27.68980581,36.04282249,35.81475271,-0.632774478,3.101791952,3.082164605,111.0824311,9.559589596,556.1611105,550.1785001,-1.075697365,18.04546108,17.85134653,372.21749,370.8154167,-0.376681217,12.07714114,12.03164882,1916.714492,62.19060649,190.7881312,6.190400104,22.20945114,0.720618142,0.999999993,0.032446463,6.138235456,0.199164032,0,0,32.46909241,1.053507216
13127,GA,Glynn,21864.23823,21075.6584,-3.606710722,27.45866705,26.46831236,7011.577114,8311.301628,18.53683548,8.805637749,10.43792433,764.1123632,844.3101609,10.49555034,2.404835284,2.657235982,1276.491655,4.017409376,4970.283711,4619.96881,-7.048187223,6.242036158,5.802085763,3567.579988,3514.140493,-1.497920009,4.480420952,4.413307831,14538.67083,18.25869795,5004.118823,6.2845287,1671.825188,2.099597101,183.7153091,0.230722765,50.89336531,0.063915512,12.91254241,0.01621649,1285.347559,1.614230978
13129,GA,Gordon,7100.223982,8191.950583,15.37594595,12.86598772,14.84425503,3170.9999,4852.912254,53.04044172,5.746022361,8.793738002,816.0167874,578.4953098,-29.1074254,4.139065622,2.934290184,579.2367115,2.938050781,1978.858677,2341.506717,18.32612126,3.585798349,4.242936102,851.9344977,929.023727,9.048727277,1.543751128,1.683440958,6053.127382,10.96859236,607.6655759,1.101122705,2122.747492,3.846532621,75.9414102,0.13760992,58.32196669,0.10568254,21.11619861,0.038263688,1375.778037,2.492983795
13131,GA,Grady,2633.977074,2708.214853,2.818467172,10.53127453,10.82809505,1343.680683,1664.333277,23.8637496,5.372358895,6.654405169,322.0949359,512.0723059,58.98179347,3.419992949,5.437166127,288.1266718,3.059319089,636.3980045,656.5704559,3.169785466,2.54447245,2.625126768,421.036274,428.678436,1.815084005,1.683404398,1.713959602,1390.835686,5.560895948,1096.98002,4.385990246,292.5295948,1.169603753,11.89691469,0.047566729,7.469403819,0.029864475,0.223119523,0.000892086,200.8097011,0.802885535
13133,GA,Greene,603.9839136,600.7639176,-0.533126134,3.776315579,3.756183053,272.4352331,269.3223489,-1.142614419,1.703358967,1.683896141,207.0286221,281.1132108,35.78470839,3.175772696,4.312213695,35.08713244,0.538228754,130.0482753,127.4529297,-1.995678592,0.813106636,0.796879641,93.29641425,99.54398194,6.696471395,0.583321335,0.622383281,330.9131421,2.068983007,244.2963592,1.527425029,35.81312544,0.223916003,0.999999988,0.006252345,2.889895243,0.018068621,0,0,21.66452064,0.135454049
13135,GA,Gwinnett,260733.2014,238353.7486,-8.583276932,32.37630726,29.59735914,61811.58684,69800.5415,12.92468786,7.675397369,8.66741852,1991.377759,2133.078485,7.115712982,0.741615215,0.794386425,7171.760835,2.670857867,76046.70967,68657.44449,-9.716745417,9.44303075,8.525475492,18702.75914,17678.33255,-5.47740887,2.322398042,2.195190806,137600.8403,17.08645873,53571.99039,6.652253001,36784.97915,4.567741205,23992.98867,2.979307465,914.8655953,0.1136026,128.1173804,0.015908859,22144.94619,2.749828477
13137,GA,Habersham,9084.295771,7764.314229,-14.5303673,21.10614477,18.03934441,4670.085427,4194.182199,-10.19046087,10.85031813,9.744620707,450.6872189,488.1414228,8.310465075,2.912921528,3.154998855,395.9364398,2.559051447,2182.459482,1799.463364,-17.54883062,5.07065236,4.180812166,1114.770111,897.386281,-19.50032814,2.590019076,2.084956857,5865.363036,13.6273856,517.4981728,1.202337708,1612.803916,3.747133933,323.9134201,0.752569457,59.46229993,0.138152691,14.47861304,0.033639119,983.5987055,2.285259881
13139,GA,Hall,51370.45591,48466.85219,-5.652283337,28.58933233,26.97338226,17792.75887,17994.37131,1.133115133,9.902249988,10.01445388,1747.175201,1490.843683,-14.67119712,2.878804437,2.456449363,2157.023954,3.554108442,13973.63929,13134.85466,-6.002621117,7.776785515,7.309974546,5488.373833,5288.503468,-3.641704646,3.054458846,2.943224477,36926.24684,20.5506594,3394.745387,1.889286407,11701.76862,6.512415474,893.1497561,0.497066938,185.2067457,0.103073588,41.4862916,0.023088473,7026.017168,3.910207458
13141,GA,Hancock,2302.766532,2161.807505,-6.121290426,24.42217131,22.92721927,1693.765173,1337.115933,-21.0565931,17.96335956,14.18088803,429.2937664,252.9895883,-41.06842257,12.84925969,7.572271425,118.7379148,3.553963327,271.9124146,264.5262778,-2.716366166,2.883788468,2.805454214,225.2663164,185.3018086,-17.74100473,2.38907961,1.965232883,515.5977779,5.468212726,1615.485999,17.13316363,72.65317047,0.770528905,6.32992798,0.067132548,11.37938685,0.120684981,0,0,13.01439177,0.138025154
13143,GA,Haralson,1098.936334,1492.031718,35.77053302,3.818402828,5.184265872,518.1585901,486.149609,-6.177448701,1.800412057,1.689192526,312.9866363,405.6721299,29.61324312,2.909608965,3.771238541,103.431783,0.961530009,305.5602041,419.0446379,37.13979513,1.06171023,1.456027234,131.0520815,181.879096,38.78382849,0.455358171,0.631963502,1410.385436,4.90057483,56.77512628,0.19727285,28.90175416,0.100423051,6.475768769,0.022500934,3.129415617,0.010873578,0,0,15.26596744,0.053043667
13145,GA,Harris,209.1247264,198.0547018,-5.29350347,0.653025001,0.6184571,61.24214314,56.32309097,-8.032135917,0.191238269,0.175877751,328.7206706,210.6291709,-35.92457376,2.780349071,1.781520518,6.873795304,0.05813918,57.06223449,58.45762966,2.445391749,0.178185843,0.182543185,30.67056447,24.0842725,-21.47430958,0.095773684,0.075206946,63.54731963,0.198436546,128.0108466,0.399734095,2.517964296,0.007862741,3.056875295,0.009545576,2.640245042,0.008244582,0,0,0.799419358,0.002496313
13147,GA,Hart,832.0920095,3072.142407,269.2070554,3.300249909,12.18475551,484.4471102,1691.839461,249.2309946,1.92141796,6.71018705,511.03334,404.6449504,-20.81828743,5.049237625,3.998072823,227.6463283,2.24924739,193.4005777,737.4784539,281.3217431,0.767066901,2.924992876,146.770744,608.9758558,314.9163786,0.582123286,2.415324855,1896.241987,7.520889964,1043.527029,4.138845155,80.03424352,0.31743245,31.61184173,0.125379137,6.710314597,0.026614503,0,0,94.05124304,0.373026784
13149,GA,Heard,420.8592547,757.3301818,79.94856317,3.556356724,6.399612826,175.87959,313.1358539,78.03990444,1.486222663,2.646069409,139.3925491,187.7174119,34.66818213,3.16801248,4.266304816,63.63788298,1.446315522,111.6688974,199.667111,78.80279619,0.943627661,1.687232643,62.47857067,115.4646381,84.80678547,0.527958177,0.975702536,723.1383339,6.11068391,10.8328917,0.091540406,8.475155211,0.071616995,5.878591056,0.049675436,0.079564858,0.000672341,0,0,17.40079936,0.147040725
13151,GA,Henry,70655.57932,67872.69636,-3.938659886,34.6483358,33.28365569,15401.73533,19423.25559,26.11082564,7.552758079,9.524845572,716.4227538,1017.485883,42.02311104,1.019746287,1.448275401,2633.384947,3.748323888,19920.86095,19140.28374,-3.918390915,9.76886307,9.386080827,6548.801203,6311.969126,-3.616418775,3.211424566,3.095286005,37196.58678,18.24059532,25390.94478,12.45130235,3533.153126,1.732600272,1918.295377,0.940700551,179.2029154,0.087878167,39.97032874,0.019600793,3147.696291,1.54357857
13153,GA,Houston,50674.09806,51794.90488,2.211794303,36.22165694,37.02280549,13164.30857,16331.1691,24.05641363,9.409798838,11.67345897,763.2678872,867.9799545,13.71891429,1.438743638,1.636123644,2123.760009,4.00324218,13887.52505,14027.94306,1.011108967,9.926751286,10.02712156,4918.508066,5255.583329,6.853201395,3.515731284,3.756671429,35235.74801,25.18638171,12628.31003,9.026669074,3104.100411,2.218799436,1035.315623,0.740039759,165.8183333,0.118526328,39.68934252,0.028369795,2690.023533,1.922818823
13155,GA,Irwin,677.9278068,710.0566139,4.739266731,7.107651571,7.444502137,253.9447512,322.1969563,26.87679298,2.662452833,3.378034769,201.8984607,61.29573678,-69.64031496,5.776779992,1.753812211,36.88903162,1.055480161,123.4641078,132.6856868,7.469036295,1.294444409,1.391126932,96.17961635,98.08517283,1.981247742,1.00838348,1.028362055,578.0097231,6.060072585,113.071454,1.185483896,29.81328057,0.312573711,9.000000209,0.094359407,0,0,0,0,9.975434057,0.104586224
13157,GA,Jackson,584.4461149,2606.89005,346.0445511,0.966266206,4.309977763,278.6979507,1013.427085,263.6291845,0.460772011,1.675501505,538.5425513,841.4831903,56.25194116,2.52327485,3.942665934,198.9145183,0.931989497,159.3482394,686.0777118,330.5524268,0.263450838,1.134293977,56.36876836,337.2910182,498.3650663,0.093194624,0.557644074,2083.007687,3.443841758,276.8867269,0.45777751,261.123488,0.431716108,18.79877544,0.031080062,14.20030908,0.023477406,0.701162607,0.001159234,213.2953843,0.352641786
13159,GA,Jasper,916.4318922,3165.399669,245.4047918,6.593035196,22.77265949,409.7636331,1426.276839,248.0730654,2.947939807,10.26098445,206.6936606,211.9344017,2.535511294,4.097812463,4.201712961,239.5694,4.749591593,243.2497658,780.9533609,221.049995,1.749998315,5.618369503,105.78703,392.5599966,271.0851854,0.76105777,2.824172637,2419.09607,17.40356885,531.8437747,3.826214206,185.4866381,1.334436245,7.734980406,0.055647341,17.48774411,0.125811109,0,0,189.2370955,1.361417953
13161,GA,Jeff Davis,1909.842637,1843.841428,-3.455845422,12.67482504,12.23680268,889.5887574,866.7502191,-2.567314171,5.903827697,5.752257892,161.537337,256.9581376,59.07043065,2.839468044,4.516754045,126.3947939,2.221740093,523.2825758,503.8935338,-3.705271855,3.472807113,3.344130169,247.9110803,247.4843136,-0.172145083,1.645281924,1.642449652,1338.645166,8.88402685,395.9564397,2.627796919,108.762419,0.721810585,4.151255775,0.027550145,1.228250212,0.008151382,0,0,103.8603218,0.689277421
13163,GA,Jefferson,336.1349477,616.6632528,83.45704811,1.985439739,3.642429136,165.7753487,427.4495279,157.8486676,0.979181032,2.524805244,284.5392939,379.6526857,33.42715536,4.559193941,6.083202783,77.79976806,1.246591381,92.76990704,163.2327031,75.95436744,0.547961648,0.964162452,42.92947962,77.88539891,81.42637554,0.253570464,0.460043703,123.9428735,0.732090216,483.0195732,2.853039416,5.485072938,0.032398541,7.91852748,0.046772165,0,0,0,0,1.782274196,0.010527314
13165,GA,Jenkins,1033.717882,340.9707457,-67.01510618,12.39469882,4.088378246,583.0080383,207.5335787,-64.40296444,6.990504056,2.488412214,103.2262252,189.217398,83.30361069,3.233904299,5.927863346,25.9202213,0.812037008,258.1940078,75.112573,-70.90847551,3.095851412,0.900630372,149.2024423,65.54237041,-56.07151638,1.788998109,0.785879741,264.9300179,3.17661892,62.33722355,0.747448724,9.847336024,0.118073573,2.050024105,0.024580625,0.008337365,9.99684E-05,0,0,11.64514248,0.139630006
13167,GA,Johnson,2189.200496,885.7498464,-59.5400308,21.93587671,8.875248962,758.0004418,309.6136499,-59.15389585,7.595194808,3.102341182,198.2447135,227.5988222,14.80700704,5.923056872,6.80008432,67.18628035,2.007358242,508.2583615,221.3923467,-56.44098287,5.092769153,2.218360188,393.8457201,139.9986253,-64.45343491,3.946349901,1.402791836,826.0622106,8.277176458,37.47921989,0.375543286,36.68884315,0.367623679,2.000000009,0.02004008,2.000000006,0.02004008,0,0,18.2084159,0.182449057
13169,GA,Jones,1942.311283,2131.353364,9.732841635,6.774953024,7.434348473,949.1164953,1019.288432,7.393395543,3.310602028,3.555367931,276.7267148,319.4306953,15.43182434,2.614081946,3.01748248,213.5037031,2.016849642,484.0581655,535.0195575,10.52794801,1.688437565,1.866195394,209.2154001,283.8817687,35.68875356,0.729761764,0.990204641,1054.871533,3.679484925,1022.019558,3.56489434,27.25838594,0.095079654,1.268876736,0.004425954,4.391190723,0.01531686,0,0,48.8022129,0.170226422
13171,GA,Lamar,1016.100615,1163.955438,14.55119905,5.547309138,6.354509133,374.6519927,545.3955519,45.57390925,2.04537857,2.977537544,111.5391812,182.6054206,63.71414827,1.685391074,2.759223641,80.24433797,1.21251644,228.2375792,285.0467764,24.89037841,1.246042361,1.556187019,210.8682043,212.6480994,0.844079432,1.151215834,1.16093301,737.2322275,4.024852473,401.2928581,2.190821958,20.09710379,0.109718315,3.652294685,0.019939372,5.910494205,0.032267807,0.013595149,7.42215E-05,15.85396079,0.086553261
13173,GA,Lanier,498.6930314,399.3145321,-19.92778984,4.948333314,3.962239851,245.4276497,247.3259609,0.773470798,2.435281303,2.454117493,43.48442724,162.234897,273.0873494,1.205222484,4.496532621,32.15547048,0.891227009,140.117019,112.9569163,-19.38387132,1.39032565,1.120826715,32.76731955,24.22953841,-26.05578136,0.325137126,0.240420107,319.9369044,3.174607108,50.31533329,0.499259112,30.08083155,0.29848017,3.043098235,0.030195458,0.401619834,0.003985114,0,0,25.61757805,0.254193074
13175,GA,Laurens,4790.953479,4789.905573,-0.021872591,9.891715487,9.889551912,2344.636931,2660.111396,13.4551521,4.840890554,5.492239741,563.292405,750.4710454,33.22939182,3.021792849,4.025916235,404.5186307,2.170047909,1280.684616,1304.580416,1.865861398,2.64418511,2.693521939,751.4588682,738.8087966,-1.683401732,1.551511063,1.525392899,2223.81521,4.591434138,2395.175445,4.945235671,84.30406218,0.174059673,56.66268838,0.116989488,11.74483471,0.024249153,1.999999981,0.004129331,100.5073992,0.207514141
13177,GA,Lee,5407.256965,4297.961588,-20.51493733,19.10826548,15.18821679,1073.289662,1059.687417,-1.267341479,3.792811018,3.744743151,155.3899508,156.5451716,0.743433387,1.600967967,1.612870097,144.2297602,1.485985578,1566.479168,1231.525781,-21.38256249,5.535653291,4.351988767,404.1548223,337.0664678,-16.59966695,1.428209846,1.191131768,3455.466728,12.21099275,615.49248,2.175038801,73.98646897,0.261454763,132.9653849,0.469875556,8.063027889,0.028493278,1.381467815,0.004881857,84.59252084,0.298934627
13179,GA,Liberty,24802.39757,27023.63251,8.955726714,39.08782495,42.58842373,11294.38815,13710.09883,21.38859279,17.79961254,21.60669919,800.7887334,784.0948524,-2.084679801,3.614483112,3.539132712,1185.093282,5.349100798,7988.69027,8537.958096,6.875567933,12.58993313,13.45556254,893.5182354,1064.577509,19.14446368,1.40815759,1.677741808,12739.67372,20.07733869,11090.97543,17.47904029,3072.022443,4.841414028,575.5655471,0.907073814,184.8254499,0.291279293,177.2977641,0.279415889,2255.294646,3.554275835
13181,GA,Lincoln,446.8071073,358.5309072,-19.75711635,5.587882783,4.48387828,281.5132011,223.7593833,-20.51549182,3.520675351,2.798391487,165.0591771,206.0514649,24.83490379,5.030758216,6.280142179,29.26894195,0.892073817,63.81710612,46.9294673,-26.46255815,0.798112883,0.586911797,124.4117712,105.4772549,-15.21923211,1.555925102,1.319125249,279.7631361,3.498788596,67.65548557,0.846116628,2.000000045,0.025012507,3.489405434,0.043639388,3.08890373,0.038630612,0,0,4.53397628,0.056703055
13183,GA,Long,1517.578891,1522.473137,0.322503585,10.49211069,10.52594813,721.9532859,655.1487503,-9.253304463,4.991380572,4.529512931,258.1060178,267.5611839,3.663287728,5.138483333,5.326720763,89.67958894,1.785379035,434.8535742,436.0100765,0.265952104,3.006454468,3.014450197,121.0207828,121.0331846,0.010247719,0.836703421,0.836789164,1015.481288,7.020750053,399.7814411,2.763975671,75.53844459,0.522251414,5.146443472,0.035581053,14.19797414,0.098160773,2.836442271,0.019610359,85.02954926,0.587870224
13185,GA,Lowndes,22947.08173,26897.59974,17.21577524,21.0074627,24.62406026,9752.940654,12094.32486,24.00695636,8.928566142,11.07204312,1077.312897,1111.830118,3.204010744,2.710425685,2.797268015,1579.878631,3.974837423,5162.46778,7089.752758,37.33262966,4.726106378,6.49048617,2255.928989,2121.477202,-5.959929958,2.065244925,1.942157774,14000.30301,12.81691706,11195.0955,10.24882179,1219.05701,1.116015316,462.896458,0.423769793,120.4960061,0.110310992,36.74721135,0.033641126,1082.061487,0.990599441
13187,GA,Lumpkin,369.6511925,352.5310337,-4.631436115,1.233568686,1.176436741,171.3036836,168.8581657,-1.4275921,0.57166016,0.563499185,239.0193757,278.5671361,16.54583872,2.175078494,2.534963473,25.1968732,0.229291775,76.19572558,75.23584879,-1.259751498,0.254273929,0.251070709,48.95505934,43.76657296,-10.59846817,0.163368682,0.146054105,307.9334881,1.027609585,3.870321147,0.012915708,84.30635648,0.28134004,1.159244266,0.003868532,1.590250868,0.005306851,0.097241938,0.000324508,37.88048445,0.126411548
13189,GA,McDuffie,2063.005576,1924.410157,-6.718131116,9.430882634,8.797303574,966.4180575,973.0867477,0.690041968,4.41791112,4.448396561,493.2394181,447.7748106,-9.217553554,5.950529836,5.402036562,169.8547395,2.049158396,636.1118131,568.4919238,-10.63018921,2.907939717,2.598820223,228.8050517,225.4324255,-1.474017362,1.045965951,1.030548231,689.243576,3.150827776,1180.184575,5.395129485,31.11354748,0.14223336,11.10241723,0.050753907,1.811501687,0.008281151,0,0,42.06807179,0.192311185
13191,GA,McIntosh,1258.69006,1211.654358,-3.736877229,8.781762784,8.45359909,522.3389052,495.9443477,-5.053147917,3.644309671,3.460157313,241.5112756,207.8887951,-13.92170216,4.044737491,3.481641184,108.6186785,1.819103643,239.7718057,232.2003509,-3.157775278,1.672865456,1.620040124,239.8593605,227.2870811,-5.24152125,1.673476317,1.5857607,929.2781904,6.483486991,242.5507852,1.692254135,22.23503303,0.155131745,10.00320862,0.069791451,3.04756734,0.021262592,0,0,26.77461029,0.186803951
13193,GA,Macon,2569.963102,2530.803622,-1.523737039,17.4352992,17.16963109,1320.612621,1323.378437,0.209434319,8.959380061,8.978144077,402.3788124,444.5553121,10.48178939,8.049186086,8.892884819,123.7054309,2.47460354,282.5963279,277.2300319,-1.898926304,1.917207109,1.880800759,183.4975699,178.9440918,-2.48149235,1.244895318,1.214003336,598.3243021,4.059187938,1853.565295,12.57506984,101.1743274,0.686392995,44.4758207,0.301735554,8.860398991,0.060111255,0.791794647,0.005371741,24.78601746,0.1681548
13195,GA,Madison,799.8844848,814.2552461,1.79660457,2.84453942,2.895644545,383.1679249,367.2077343,-4.165325322,1.362617087,1.305859653,421.5172767,363.9034028,-13.66821174,4.011393954,3.463108135,51.35382256,0.488711673,176.0881924,181.7953681,3.241089378,0.626202676,0.646498464,125.7755753,121.5064671,-3.39422679,0.447281562,0.432099812,645.1071765,2.294122249,134.5319284,0.478420798,45.90331106,0.163240793,2.425087197,0.008624065,2,0.007112376,0,0,30.19105423,0.107365058
13197,GA,Marion,8092.881601,4.887431071,-99.93960827,92.57471518,0.05590747,3645.155814,2.518694101,-99.93090298,41.6970466,0.028811417,453.0678272,197.5394067,-56.3995952,13.24759729,5.776006044,0.3335644,0.009753345,1975.497042,1.137429806,-99.94242311,22.59776987,0.013011094,1099.278111,0.407853724,-99.96289804,12.57467526,0.004665451,4.887431071,0.05590747,0,0,0,0,0,0,0,0,0,0,0,0
13199,GA,Meriwether,321.3537148,980.7551355,205.194896,1.46123006,4.459599561,174.2903986,496.4032538,184.8138841,0.792517273,2.257199226,453.609412,510.8682501,12.62293872,5.322804647,5.994699015,110.8618047,1.300889518,83.96954293,241.1308324,187.1646361,0.381818584,1.096447946,56.85223085,135.898209,139.0376015,0.258513236,0.617943839,574.8216743,2.613776256,372.1633811,1.692267102,25.46212166,0.115779018,4.108922032,0.018683712,4.214169089,0.019162282,0,0,25.44698813,0.115710204
13201,GA,Miller,224.0023482,191.031015,-14.71919086,3.657181194,3.118873714,120.141681,89.86743473,-25.198787,1.961496833,1.467223424,76.37504308,122.1607134,59.94847065,3.14818809,5.035478704,16.87149594,0.69544501,42.80925734,37.00092665,-13.56793146,0.69892665,0.604096762,45.33742112,39.02633234,-13.92026414,0.740202794,0.63716461,121.7551352,1.987838943,64.61473605,1.054934466,0.433858855,0.00708341,3.00000003,0.048979592,0.089342917,0.00145866,0,0,1.571801492,0.025662065
13205,GA,Mitchell,4795.013106,2991.66038,-37.60892173,20.40604778,12.73155324,2250.08653,1902.836555,-15.4327387,9.575651246,8.097866011,456.417317,480.4170702,5.25829155,5.666260918,5.964209437,162.8804208,2.0221033,916.0272699,376.9758516,-58.84665621,3.898320155,1.604289095,386.6161724,212.187169,-45.1168409,1.645315228,0.903000974,1173.552743,4.994266501,1766.899787,7.519362442,149.0464899,0.634294365,9.006261469,0.038327779,0.257191421,0.001094525,0,0,41.94438734,0.178501946
13207,GA,Monroe,2826.472637,2302.015911,-18.55516729,10.69661155,8.711837385,1096.421774,1208.19408,10.19428,4.149340654,4.572336059,447.8841462,491.5688652,9.753575659,4.635522109,5.087651265,155.9146343,1.613689033,592.635835,432.5849514,-27.00661589,2.242793805,1.637091097,322.5119619,249.4942565,-22.64030921,1.22052665,0.944195642,920.3395447,3.482968304,1328.101551,5.026118493,42.1021048,0.159332822,12.78139418,0.048370399,9.708093097,0.03673968,0.999999959,0.003784438,30.0853309,0.113856081
